message_id,token_idx,token,pos,tag_,dep,lemma,is_ent,bio_tag
KG_00114,6,victims,NOUN,NNS,compound,victim,0,I-LOC
KG_00114,7,camp,NOUN,NN,pobj,camp,0,I-LOC
KG_00114,8,near,ADP,IN,prep,near,0,O
KG_00114,9,Muzaffarabad,PROPN,NNP,pobj,muzaffarabad,1,B-LOC
KG_00115,0,collapsed,VERB,VBN,amod,collapse,0,O
KG_00115,1,building,NOUN,NN,nsubj,building,0,O
KG_00115,2,at,ADP,IN,prep,at,0,O
KG_00115,3,Bhiwandi,PROPN,NNP,compound,bhiwandi,1,B-LOC
KG_00115,4,Maharashtra,PROPN,NNP,compound,maharashtra,1,I-LOC
KG_00115,5,workers,NOUN,NNS,pobj,worker,0,I-LOC
KG_00115,6,trapped,VERB,VBN,ROOT,trap,0,O
KG_00115,7,need,NOUN,NN,compound,need,0,B-ACT
KG_00115,8,cranes,NOUN,NNS,dobj,crane,0,I-ACT
KG_00115,9,urgently,ADV,RB,advmod,urgently,0,B-ACT
KG_00116,0,relief,NOUN,NN,compound,relief,0,B-ACT
KG_00116,1,camp,NOUN,NN,nsubj,camp,0,B-LOC
KG_00116,2,at,ADP,IN,prep,at,0,O
KG_00116,3,Nizamabad,PROPN,NNP,compound,nizamabad,1,B-LOC
KG_00116,4,district,NOUN,NN,compound,district,0,I-LOC
KG_00116,5,center,NOUN,NN,pobj,center,0,I-LOC
KG_00116,6,overwhelmed,VERB,VBD,ROOT,overwhelm,0,O
KG_00116,7,need,VERB,VBP,ccomp,need,0,B-ACT
KG_00116,8,more,ADJ,JJR,amod,more,0,I-ACT
KG_00116,9,food,NOUN,NN,compound,food,0,I-ACT
KG_00116,10,supplies,NOUN,NNS,dobj,supply,0,B-ACT
KG_00117,0,fire,NOUN,NN,nsubj,fire,0,O
KG_00117,1,at,ADP,IN,prep,at,0,O
KG_00117,2,Bandra,PROPN,NNP,compound,bandra,0,B-LOC
KG_00117,3,slum,NOUN,NN,compound,slum,0,I-LOC
KG_00117,4,area,NOUN,NN,pobj,area,0,I-LOC
KG_00117,5,no,DET,DT,det,no,0,O
KG_00117,6,water,NOUN,NN,compound,water,0,O
KG_00117,7,pressure,NOUN,NN,nsubj,pressure,0,O
KG_00117,8,send,VERB,VB,ROOT,send,0,B-ACT
KG_00117,9,tanker,NOUN,NN,compound,tanker,0,I-ACT
KG_00117,10,trucks,NOUN,NNS,dobj,truck,0,I-ACT
KG_00117,11,immediately,ADV,RB,advmod,immediately,0,I-ACT
KG_00118,0,emergency,NOUN,NN,nsubj,emergency,0,B-ACT
KG_00118,1,at,ADP,IN,prep,at,0,O
KG_00118,2,Surat,PROPN,NNP,compound,surat,0,B-LOC
KG_00118,3,diamond,NOUN,NN,compound,diamond,0,I-LOC
KG_00118,4,factory,NOUN,NN,compound,factory,0,I-LOC
KG_00118,5,explosion,NOUN,NN,compound,explosion,0,I-LOC
KG_00118,6,workers,NOUN,NNS,nmod,worker,0,I-LOC
KG_00118,7,injured,VERB,VBN,amod,injure,0,O
KG_00118,8,hospital,NOUN,NN,pobj,hospital,0,O
KG_00118,9,needed,VERB,VBD,ROOT,need,0,B-ACT
KG_00119,0,school,NOUN,NN,compound,school,0,O
KG_00119,1,building,NOUN,NN,nsubj,building,0,O
KG_00119,2,collapsed,VERB,VBD,ROOT,collapse,0,O
KG_00119,3,near,ADP,IN,prep,near,0,O
KG_00119,4,Sion,PROPN,NNP,compound,sion,0,B-LOC
KG_00119,5,Mumbai,PROPN,NNP,compound,mumbai,0,I-LOC
KG_00119,6,students,NOUN,NNS,pobj,student,0,I-LOC
KG_00119,7,trapped,VERB,VBN,acl,trap,0,O
KG_00119,8,send,VERB,VBP,amod,send,0,B-ACT
KG_00119,9,rescue,NOUN,NN,compound,rescue,0,B-ACT
KG_00119,10,team,NOUN,NN,dobj,team,0,I-ACT
KG_00120,0,send,VERB,VB,ROOT,send,0,B-ACT
KG_00120,1,helicopters,NOUN,NNS,dobj,helicopter,0,I-ACT
KG_00120,2,to,PART,TO,aux,to,0,O
KG_00120,3,remote,ADJ,JJ,advcl,remote,0,O
KG_00120,4,villages,NOUN,NNS,dobj,village,0,O
KG_00120,5,near,ADP,IN,prep,near,0,O
KG_00120,6,Pin,PROPN,NNP,compound,pin,1,B-LOC
KG_00120,7,Valley,PROPN,NNP,pobj,valley,1,I-LOC
KG_00120,8,Spiti,PROPN,NNP,nsubj,spiti,0,O
KG_00120,9,cut,VERB,VBD,ROOT,cut,0,O
KG_00120,10,off,ADP,RP,prt,off,0,O
KG_00120,11,by,ADP,IN,prep,by,0,O
KG_00120,12,snow,NOUN,NN,pobj,snow,0,B-LOC
